"","A2_NAME","A2_GAUL_CODE","A2COUNTRY","Area_mun","Area_covered","Pop_mun","Pop_covered","Burden_mun","Burden_covered","Cost_target"
"10599","Galapa",13478,"COL",102.833061098868,7.61694522743438,168032.625,60064.22265625,5794.0849609375,2054.47680664062,11.065375222257
"10611","Rufisque",25321,"SEN",370.314982024505,11.9725113273096,441180.8125,90549.7890625,16248.072265625,3540.73803710938,1.74691933120684
"10660","Hai Duong",1000366,"VNM",36.8337340047171,15.7214529873229,130181.921875,56793.796875,4932.84814453125,2467.7998046875,4.50304776908678
"10661","Phan Thiet",1000500,"VNM",207.459245884941,13.766544196513,124086.9375,62954.01171875,3972.98876953125,2094.46655273438,3.53297585915202
"10668","Kien Xuong",1000519,"VNM",203.950765836523,0.02993221396326,260733.421875,123.695526123047,8397.2607421875,5.55958318710327,4.6453635878932
"10669","Cam Le",1000524,"VNM",36.1608158601192,11.7299858016569,94140.078125,54273.9453125,3906.20361328125,2335.20825195312,4.08868561868863
"10687","Vinh",1000846,"VNM",70.1881738315034,13.5809396314778,177653.953125,41494.6875,6466.0439453125,1808.083984375,4.5146652203555
"10690","Vu Thu",1000713,"VNM",200.500231863772,6.02003149905523,296833.78125,32958,10852.7890625,1497.10437011719,4.6453635878932
"10704","Cai Rang",1001368,"VNM",65.8776951568395,11.767151562726,123590.4140625,48156.171875,4144.78466796875,1716.55151367188,3.7517745630776
"10803","Mtwara urban",48451,"TZA",194.75040584669,19.3269310534565,122873.5625,40308.9296875,4224.2626953125,1819.49597167969,1.14778262850432
"10810","Ngo Quyen",1002238,"VNM",11.3085431971142,10.6148086816059,135963.828125,134543.890625,6172.56201171875,6121,4.69764300589139
"10839","Malappuram",17704,"IND",3499.92198250309,69.6778496799562,3838839.5,140239.4375,109585.7578125,6023.66064453125,8.54797482175698
"10889","City_Damascus",26324,"SYR",109.367345442933,30.5721684793742,118015.84375,33076.1796875,2880.0263671875,1019.16680908203,4.11690930838839
"10894","Quan 4",1002363,"VNM",4.13951379645962,4.13951379645962,118886.140625,118886.140625,4668.0947265625,4668.0947265625,4.10417590862917
"10906","Hai Chau",1002374,"VNM",21.8658516873704,11.2704907417266,58719.86328125,52819.75390625,2493.53955078125,2279.017578125,4.47400360854161
"10909","Thanh Tri",1002731,"VNM",62.9484395852269,25.1164853376533,228182.296875,137375.421875,8699.58203125,5559.6875,3.96185973490718
"10912","Nha Trang",1002660,"VNM",251.029414410142,24.425105413365,247019.6875,81082.171875,8831.154296875,3062.59252929688,3.96185973490718
"10914","Thai Binh",1002692,"VNM",62.7828952958532,22.8231422454141,169606.546875,94350.1640625,6857.6220703125,4240.634765625,4.6453635878932
"10916","Trang Bom",1002593,"VNM",332.959928775993,0.665898427838239,203581.875,2825.9052734375,6982.16455078125,100.50715637207,3.7517745630776
"10920","Samut Prakan",26989,"THA",184.68713584748,135.359492498235,400420.53125,372337.25,15445.140625,14505.01171875,23.2960852088909
"10930","Tu Liem",1002841,"VNM",77.0462152762221,52.394813328931,395878.53125,316851.75,15196.005859375,12375.7841796875,3.56879677754172
"10941","Gia Loc",1003030,"VNM",123.477728015694,0.182442286979084,157582.125,658.724731445312,4936.86328125,28.6228561401367,4.50304776908678
"10959","Hoa Lu",1003403,"VNM",106.239486441118,0.795593028930157,87654.1640625,2485.13452148438,2851.53149414062,105.685813903809,4.41494743269888
"10971","Long Ho",1003480,"VNM",196.930543976849,12.2136273866177,225953.90625,33681.0859375,6787.84130859375,1453.24011230469,4.47400360854161
"10975","My Tho",1003593,"VNM",48.5905620408619,13.662627688543,135249.984375,61410.82421875,5372.06396484375,2514.90307617188,4.26488629146441
"10978","Hai An",1003548,"VNM",51.3198468217011,8.15649384232229,155980.015625,103366.171875,6102.65869140625,4702.5869140625,4.69764300589139
"11015","Dien Khanh",1000060,"VNM",343.818677013804,0.44229552434672,121020.6328125,1468.36730957031,3814.42333984375,55.4623908996582,3.96185973490718
"11017","Binh Minh",1002976,"VNM",247.209185421268,5.45335733590595,238920.75,22296.583984375,7661.30615234375,793.008239746094,3.7517745630776
"11033","Hoa Vang",1000441,"VNM",719.436181517762,0.0261263605485378,140519.46875,122.44945526123,4509.4365234375,5.28333473205566,4.47400360854161
"11042","Akinyele",23014,"NGA",492.465322603084,89.6446733399448,763379.3125,586573.75,31260.2890625,25505.923828125,2.88710047724283
"11050","Narayani",22353,"NPL",8382.32543324056,294.149151955546,3200469.25,270561.84375,81960.5078125,11179.8056640625,2.31280665575457
"11052","Thanh Hoa",1002884,"VNM",50.4769534034849,30.6941625945605,147318.40625,112808.890625,6000.04541015625,4871.97509765625,3.96185973490718
"11069","Thanh Ha",1003002,"VNM",156.254231899027,0.895376985398481,176741.828125,3233.66870117188,6021.8671875,140.509124755859,4.50304776908678
"11080","Tu Nghia",1003008,"VNM",227.342127652218,0.677411855420702,188627.421875,1613.38146972656,5404.994140625,69.9077835083008,4.49142996290248
"11103","Hue",1002165,"VNM",70.4583412384208,19.3260016046028,250705.546875,119836.1015625,9190.9990234375,4262.13330078125,3.7517745630776
"11122","Thanh Xuan",1002138,"VNM",8.68889708951226,8.68889708951226,110831.9765625,110831.9765625,4626.453125,4626.453125,3.96185973490718
"11123","Ninh Kieu",1002159,"VNM",33.8312868485887,25.2290085567933,133423.5625,116491.5703125,5583.3896484375,4978.62060546875,3.7517745630776
"11140","Hung Nguyen",1000145,"VNM",165.268479070157,10.5448949818285,173758.0625,32214.966796875,4329.58837890625,1403.73059082031,4.5146652203555
"11141","Thuy Nguyen",1003299,"VNM",260.743140968921,1.6103368634733,364427.3125,19118.615234375,12951.328125,858.004821777344,4.47400360854161
"11150","Y Yen",1003379,"VNM",246.086224257496,4.80718482784274,274187.5625,15022.283203125,8471.8212890625,638.855651855469,4.41494743269888
"11158","Hoai Duc",1002044,"VNM",85.2014562540012,8.38419849065136,192080.078125,35505.5,6464.6416015625,1322.7998046875,3.87375939851929
"11163","Le Chan",1002024,"VNM",12.6405993967406,8.69777220867605,105171.109375,95602.4140625,4564.7744140625,4217.2548828125,4.47400360854161
"11183","Son Tinh",1003744,"VNM",340.786670045452,4.9811172180818,203727.703125,11868.568359375,6323.14013671875,514.264831542969,4.49142996290248
"11195","Binh Chanh",1003877,"VNM",252.22154835303,31.7074895028035,544677.9375,321635.3125,22280.193359375,13651.1943359375,4.08868561868863
"11196","Ham Thuan Bac",1003806,"VNM",1344.96208199709,7.28841721310427,195085.828125,33353.99609375,5917.6259765625,1109.68029785156,3.53297585915202
"11200","Hoan Kiem",1003862,"VNM",5.33405228925384,5.33405228925384,126195.328125,126195.328125,5446.07958984375,5446.07958984375,4.47400360854161
"11201","Dakshin Dinajpur",70290,"IND",2103.42700166958,69.1083796696027,1596636.625,158200.625,52259.2734375,6617.041015625,8.59118968714396
"11210","Long Xuyen",1003831,"VNM",117.163890641481,47.588241268618,281808.71875,190939.640625,10021.9248046875,7160.58984375,3.7517745630776
"11212","Nam Dinh",1003885,"VNM",42.8288823190185,26.614270666529,175088.25,144484.890625,7158.52880859375,5912.771484375,4.03350192660215
"11218","Vinh Long",1003770,"VNM",48.9122626716636,12.8240363945774,82892.296875,35367.83203125,3158.72827148438,1526.01831054688,4.47400360854161
"11225","Dong Anh",1000191,"VNM",187.089188053774,22.7019782250723,427256.84375,101282.640625,16226.8046875,3930.57543945312,3.56879677754172
"11248","An Duong",1001763,"VNM",105.163198500946,7.5808070453928,244918.65625,76279.8671875,9337.697265625,3291.25268554688,4.47400360854161
"11269","Hong Bang",1001694,"VNM",14.7810066137925,8.05555672990685,97317.6953125,83200.953125,4185.9970703125,3614.3349609375,4.47400360854161
"11279","Gia Lam",1001521,"VNM",119.592759845542,3.34335554021533,255207.453125,18143.494140625,9131.4853515625,691.764953613281,3.94636979988221
"11332","Long Bien",1001225,"VNM",58.906349380088,41.5538933855039,361690.03125,318171.4375,15135.5400390625,13423.0263671875,3.94636979988221
"11334","Nha Be",1001361,"VNM",96.253873700633,17.882080157581,148483.71875,99308.6328125,5663.2607421875,3969.69848632812,4.08868561868863
"11355","Bien Hoa",1001149,"VNM",155.128766880203,44.7633949252487,535762.375,255459.171875,18645.83984375,8691.8583984375,3.53297585915202
"11359","Ninh Binh",1001153,"VNM",47.3050146052705,18.2937490707671,95984.4375,57140.19140625,3584.939453125,2430.01220703125,4.41494743269888
"11363","Kien An",1001070,"VNM",31.1361290937828,2.89679277002062,92844.328125,29133.46875,3466.70703125,1257.02380371094,4.47400360854161
"11367","Binh Thuy",1001069,"VNM",69.7196864428801,7.65652397420941,131450.8125,37209.66015625,4908.37353515625,1692.83288574219,4.69764300589139
"11378","Vinh Cuu",1000963,"VNM",1086.83691204105,4.52858404704211,166357.984375,19235.658203125,5558.98388671875,684.142272949219,3.7517745630776
"11382","Hoang Mai",1000913,"VNM",39.1716247118494,34.6395561751486,365118.25,354685.90625,13855.529296875,13471.3125,3.94636979988221
"11412","Cu Chi",1000775,"VNM",436.369702077107,0.871301767198771,306630.3125,3432.73461914062,10700.7373046875,134.333724975586,4.09158989277692
"11432","Di An",1000555,"VNM",59.3006228308692,16.5773745341405,157619.34375,50555.37890625,5994.005859375,2181.31640625,4.47400360854161
"11436","Lien Chieu",1000465,"VNM",95.2046740844558,15.5796338791006,83260.640625,51244.98828125,3255.03662109375,2003.81567382812,4.08868561868863
"11444","Ha Dong",1000511,"VNM",48.9004701751871,15.993718469141,190907.6875,109526.1796875,7523.50341796875,4559.84130859375,3.87375939851929
"11445","Huong Tra",1000482,"VNM",519.026258071843,3.01203516814783,146278.234375,18671.6015625,4844.58056640625,664.080810546875,3.7517745630776
"11446","Hoc Mon",1000475,"VNM",108.8928742433,32.6129390065774,279961.21875,159989.453125,10655.0029296875,6288.1171875,4.09158989277692
"11481","Jamundi",14386,"COL",683.356682720693,0.00812852791587905,126940.1015625,44.9902191162109,3136.93579101562,1.46435487270355,10.5494627243923
"11484","Thuan An",1000047,"VNM",83.4798764086934,23.3128310773428,162887.15625,64330.22265625,6660.65234375,2871.85180664062,4.47400360854161
"11485","Thoai Son",1000065,"VNM",458.159689534442,0.311126015146363,182724.890625,975.886047363281,4008.54541015625,39.359676361084,4.20583011562169
"11519","Hoang Hoa",1002434,"VNM",224.390098055185,0.951600772897523,276661.75,3522.8818359375,8325.1552734375,158.338424682617,4.6453635878932
"11526","Ilala",48388,"TZA",335.249992842466,100.57596833201,701681.125,552518.9375,26853.337890625,22319.34765625,0.898536088301283
"11601","Barranquilla  (dist.port.",13475,"COL",1184.2760918125,133.88022450655,1257753.375,1032995,46794.078125,38600.8359375,11.065375222257
"11679","Santa Lucia",17321,"HND",58.858959206247,0.0272720536837584,39328.37890625,139.298721313477,1319.34460449219,4.77315998077393,3.75571241193444
"11689","Antananarivo-Renivohitra",19192,"MDG",43.7915557929395,35.9425904911612,102532.65625,100661.3203125,3922.9091796875,3864.650390625,0.869570502204172
"11690","Administrative unit not available",19542,"MUS",39.4011424523699,11.5222821721951,82111.84375,33857.7421875,3173.22729492188,1284.36157226562,11.8776051177833
"11708","Ujjain",17754,"IND",6082.16055415216,46.8013525735566,1949427.125,128627.3125,36063.12109375,4938.947265625,8.24978710171637
"11735","Santo Tomas",15760,"SLV",26.0692876660257,7.36528027783972,86754.578125,46800.99609375,3255.79223632812,1837.65319824219,3.94947138324136
"11749","Greater Monrovia",39216,"LBR",142.249038995174,72.9420345412645,227039.09375,211534.75,7449.00439453125,7010.27490234375,0.737502766433728
"11900","Matam",40714,"GIN",19.3430705559935,18.9615973805791,113543.109375,111873.984375,4683.4521484375,4643.30419921875,0.782937956965734
"11907","Cerro",14605,"CUB",13.6371199319004,13.6371199319004,91645.828125,91645.828125,3447.0361328125,3447.0361328125,9.58709477602036
"11908","Ngamaba (brazzaville)",14465,"COG",5881.28368330812,86.0627555957304,1502683.75,391832.90625,57382.26953125,16521.26953125,4.66057873649359
"11937","Gezawa",22846,"NGA",347.513366938973,0.35645255400091,296978.875,3756.58129882812,9693.0537109375,168.279403686523,2.80985779379246
"11978","Nyarugenge",25246,"RWA",46.1892727167075,33.9104737831565,260371.890625,236569.734375,10767.216796875,9982.962890625,1.2139043665578
"12009","Prawet",26425,"THA",82.7186846917951,72.6358903473085,359263.9375,340481.125,12823.0830078125,12191.12109375,23.7264346045861
"12062","Alappuzha",70298,"IND",1245.3478946243,118.084951190131,1844655.5,317298.375,61881.0390625,12207.439453125,7.22990122803924
"12093","Indore",17729,"IND",3908.68188682305,94.0236601833772,2905784.5,312205.71875,64174.12109375,11183.1162109375,7.55617801648096
"12100","Diez De Octubre",14607,"CUB",18.9681806661789,18.9119607859873,95518.7890625,95409.6015625,3439.73974609375,3436.46997070312,10.4151672860402
"12148","Klay",39172,"LBR",1837.15635196076,9.19133160693107,66821.2109375,23398.208984375,2031.75463867188,711.640441894531,0.761894062193596
"12180","Chamkar Mon",12386,"KHM",9.60093689594174,9.60093689594174,133128.640625,133128.640625,4771.27099609375,4771.27099609375,2.74910805255325
"12216","Kancheepuram",70244,"IND",4655.77853574618,562.22928838414,4281673,2426892.75,151182.015625,94302.1015625,6.95980416066757
"12257","Mirzaabad district",39845,"UZB",778.509501376739,5.95215555817442,88586.046875,2946.58569335938,530.773864746094,72.0121002197266,2.74429440889773
"12325","Vellore",70254,"IND",6067.56627109677,49.6320133909968,3653140.5,92593.953125,99054.7109375,3792.64208984375,8.58470765536939
"12334","Thoothukudi",17866,"IND",4712.47841638757,112.268269113174,1697710.375,271545.03125,55693.80859375,10628.275390625,8.06396040808365
"12340","Central Kampala",42202,"UGA",15.3258244024749,15.3258244024749,227114.484375,227114.484375,8399.556640625,8399.556640625,1.49467673077413
"12349","Commune 1",19366,"MLI",34.8243861941222,34.2748145880772,97770.8671875,96536.1953125,3757.09497070312,3716.64501953125,0.740290245115401
"12367","Nakawa",42215,"UGA",57.3308308007113,54.5805483455441,328842.5,326627.46875,12607.5185546875,12517.3251953125,1.65144421234699
"12441","Ungogo",22862,"NGA",190.314957729248,47.6594705822174,591306.4375,356054.625,23168.6640625,13782.4169921875,2.58009416684984
"12450","Belo Horizonte",7936,"BRA",331.10220026858,262.327504895257,2454822.75,2181000,98329.1484375,88949.015625,7.64154142296073
"12486","Moradabad",17928,"IND",3376.39553526772,222.781913490839,3985084,551550.6875,130220.765625,22887.2109375,8.06396040808365
"12548","Vicente Lopez",4505,"ARG",33.4576748908088,23.0188900170481,282079.78125,226128.453125,9979.59375,8347.6728515625,18.3648040284981
"12553","Administrative unit not available",61304,"MTQ",219.17232306312,14.5309017957791,49057.953125,5547.67724609375,1870.41906738281,241.057250976562,19.4401561757467
"12554","Dhanbad",70141,"IND",2083.81390936381,346.996800286449,2641169.5,1105752.625,97038.3515625,44445.69921875,7.44165684090416
"12563","Kokand city",39738,"UZB",46.6301323073137,19.2650792481957,155250.53125,109754,2356.47509765625,1985.23376464844,2.09605693200576
"12632","Phra Khanong",26422,"THA",28.7586984854386,28.7586984854386,165862.796875,165862.796875,6946.185546875,6946.185546875,24.1081949750701
"12653","Fdo. De La Mora",23851,"PRY",20.719501938001,20.719501938001,117271.6171875,117271.6171875,4449.8583984375,4449.8583984375,7.71237966089113
"12665","Faizabad",17907,"IND",2099.52308405879,22.7944294216076,1951519.625,38526.3203125,59772.1171875,1674.04272460938,9.50952003306124
"12669","Sitamarhi",17630,"IND",2085.33513508799,47.8528595325076,2705412.25,94814.0703125,84734.7734375,4126.40673828125,2.44534244266545
"12711","Administrative unit not available",25424,"SGP",52.5449894879488,40.9419920954402,601923.3125,557538.1875,23846.958984375,22249.08203125,98.7824099276097
"12762","Kianggeh",61107,"BRN",18.1009849039609,0.873125801340738,8002.91552734375,411.279296875,275.704559326172,17.8708763122559,79.2469778293977
"12793","Belford Roxo",9903,"BRA",79.8644449930311,19.7989487365438,494097.4375,166523.3125,15095.3798828125,5276.8193359375,6.36610330994042
"12798","Kasaragod",17701,"IND",1951.08654782683,24.8483798153234,1204931.375,44045.265625,30381.681640625,1988.14978027344,9.86820856464363
"12831","Lat Phrao",26414,"THA",28.8761531242322,28.8761531242322,171540.65625,171540.65625,5848.3544921875,5848.3544921875,23.7264346045861
"12837","Mahajanga II",19248,"MDG",4410.90059165707,8.76914090269183,181634.203125,13079.5078125,4897.15380859375,458.278991699219,0.859044300500342
"12844","Hathras",70266,"IND",1620.88634681664,22.6075900319727,1414905.875,38236.234375,43686.4296875,1739.53637695312,9.94383596530519
"12854","Banka",70095,"IND",3091.43171298177,0.716103507039312,2053913.875,3031.56958007812,58293.48828125,92.2031097412109,6.73724384128852
"12856","Siwan",17631,"IND",2225.47725891908,45.7715272831928,2934423.25,114820.2578125,88684.1015625,4918.19140625,9.3128894250483
"12857","Administrative unit not available",40413,"PAK",896.15814011185,66.1850211178412,86040.15625,13210.6826171875,2523.74682617188,475.539886474609,3.89368304254429
"12876","Distrito Municipal 1",65254,"MOZ",183.348822693312,0.0322738675532672,122904.140625,185.847259521484,2422.71850585938,7.22557544708252,1.15545826268939
"12882","East Berbice/west Canje",17147,"GUY",1150.14912666862,33.1136646983042,13321.201171875,4581.86083984375,310.259765625,186.878494262695,6.59470944817795
"12954","La Cumbre",14387,"COL",205.679045125248,0.00281372613985936,29897.966796875,12.0416469573975,677.130615234375,0.416652798652649,11.1888145654701
"12976","Camaragibe",9525,"BRA",48.0895183001153,10.5290460320842,187168.546875,60332.4375,7236.88916015625,2716.48315429688,7.0830657429025
"12995","Mukono",28511,"UGA",1989.71517888751,26.0592673222869,418514.96875,38390.19921875,10596.173828125,1434.81579589844,1.6448781327803
"13091","Soyapango",15761,"SLV",28.4781665374128,23.7001556256212,185697.25,164733.78125,7276.263671875,6467.49560546875,3.9350487552844
"13131","General San Martin",4434,"ARG",56.2269488272534,34.0379574254727,466080.5625,295966.0625,16043.328125,10935.0625,19.1765954128967
"13141","Habana Del Este",14609,"CUB",298.968613316895,9.71590171557371,217569.28125,55586.6796875,6910.990234375,2140.30346679688,11.1229219081422
"13195","Portharcourt",23072,"NGA",142.311531801008,13.1125988219203,566312.4375,89637.4921875,16419.75390625,3429.23657226562,2.74177969988158
"13211","Tai/ekem",23075,"NGA",319.589883813792,8.11108669903299,315098,33265.29296875,10258.775390625,1432.40002441406,2.74177969988158
"13256","Administrative unit not available",18421,"JAM",1200.4248932859,24.2185439194653,263058.21875,17668.091796875,7940.25439453125,739.52490234375,8.96211649538028
"13268","Caguas Municipio",40053,"PRI",152.673672945192,6.17151353519227,131606.296875,13525.486328125,5180.56005859375,510.87744140625,184.868497555533
"13306","Chongwe",65205,"ZMB",11534.9268416345,87.2619312816812,323163.09375,199526.5625,11686.9033203125,8283.2841796875,3.96910517349631
"13364","Kacyiru",25244,"RWA",51.8133704362745,23.3620870648238,140786.296875,111113.734375,5184.185546875,4667.7724609375,1.2139043665578
"13391","Taboao Da Serra",11569,"BRA",20.4374704040865,20.4259373574001,205499.078125,205446.96875,6904.71826171875,6902.76416015625,6.49440194522588
"13459","Ilemela",48455,"TZA",929.644464058844,31.5354977637107,427773.09375,100004.109375,12966.4833984375,4136.50634765625,0.959360144686119
"13478","Cyimbogo",25156,"RWA",83.0786021251546,18.1624262721951,98782.3984375,52945.265625,2657.61474609375,1926.11169433594,1.25823578700521
"13491","Bangalore Rural",70158,"IND",5810.535327557,1.95477699875693,2481293,4432.83349609375,49509.078125,175.092391967773,8.66897802910836
"13520","Butamwa",25229,"RWA",92.2175930082186,0.0171414468261844,94327.1953125,132.330047607422,2381.19995117188,5.51467037200928,1.42204174505729
"13544","Nouakchott",19522,"MRT",1501.86838256542,72.5973275059857,702680.25,81126.5546875,8271.6220703125,2176.17578125,1.24407836279328
"13563","Tuy",12150,"BFA",5641.79437342749,24.939809798153,238287.140625,22025.1796875,4336.2998046875,1012.09515380859,1.34959530434038
"13586","Geita",48454,"TZA",7246.84019913506,25.4002702613793,1224182,78548.1953125,18267.92578125,2796.86572265625,0.941068897445739
"13594","Dakar",25319,"SEN",76.1256087310546,29.6288659657544,671546.5,313251.875,23910.33203125,12613.138671875,1.7481118266098
"13596","La Lisa",14610,"CUB",26.6781853021072,21.6418629682735,65504.75,62580.203125,2099.81079101562,2008.2724609375,9.3960012529186
"13626","Virudhunagar",17869,"IND",4289.28282433101,75.2808382538382,2052509.25,150124.859375,63135.70703125,6286.98095703125,8.58470765536939
"13635","Kien Svay",12346,"KHM",384.978644462338,0.122141139836325,201362.140625,526.220642089844,6346.8388671875,23.7529602050781,3.43360077638759
"13638","Thiruvananthapuram",17709,"IND",2042.52581643486,352.417863010688,3188660,1241600.75,105351.6171875,47015.9453125,7.54321316079791
"13641","Mbale Municipality",28481,"UGA",23.9417729780159,21.9308963467041,45735.96875,42998.24609375,1860.00085449219,1785.89587402344,1.54679570195481
"13648","Kafue",65206,"ZMB",5549.57081780198,52.7423265646407,496280.53125,124744.8515625,17304.201171875,4946.4248046875,3.85074371175789
"13664","Darjiling",17948,"IND",3168.16246190333,56.2384977925412,1485801.25,94290.8828125,39410.1953125,4214.388671875,8.97796887139528
"13677","Antiguo Cuscatlan",15636,"SLV",19.3578942871821,1.54425885545388,58525.07421875,7422.70068359375,2500.74731445312,290.473663330078,3.93775285345308
"13725","Nusaybin",28129,"TUR",1174.88246956688,19.7279011590128,44907.51171875,30181.791015625,1177.46850585938,940.739807128906,3.96502563228107
"13746","Mashra'ah wa Had",32986,"YEM",53.0048957115625,17.414620505754,98573.3359375,39439.55078125,1946.05114746094,1062.25061035156,2.08565144247843
"13794","Karachi Central",40392,"PAK",65.3464441036396,65.3464441036396,2362015.5,2362015.5,83010.296875,83010.296875,3.50100491076902
"13851","East Canje/east Coast Berbice",17148,"GUY",360.973068568912,35.5941662012646,8533.7255859375,3610.80517578125,237.082565307617,133.783782958984,5.83715587281202
"13873","Mefou-et-Afamba",12471,"CMR",3185.95805937004,4.05778106297829,256671.203125,64259.9765625,9796.66796875,2769.46020507812,1.32761440313565
"13883","Chom Thong",26408,"THA",37.8635861675425,37.5845616665205,284843.0625,284378.8125,10367.806640625,10356.0556640625,24.1081949750701
"13963","Jizzakh district",39754,"UZB",1308.22238555205,37.2133613331625,245366.34375,17118.220703125,1934.93505859375,475.280517578125,3.0440395487065
"13974","Nhon Trach",1002549,"VNM",411.096355998106,0.6558592072059,152515.390625,2826.10131835938,5299.671875,128.571929931641,4.69764300589139
"13978","Gondiya",70180,"IND",4636.79494849859,23.7645018226542,1255596,34194.796875,35566.81640625,1536.90930175781,9.82715384842556
"13998","Quan 2",1003513,"VNM",51.2270194909651,36.9760269993035,359559.8125,344124.8125,15192.259765625,14521.5791015625,4.03350192660215
"13999","Quan 3",1003031,"VNM",4.96415124874494,4.96415124874494,150341.765625,150341.765625,6023.7568359375,6023.7568359375,4.03350192660215
"14000","Quan 11",1001969,"VNM",5.13866680873222,5.13866680873222,217945.03125,217945.03125,8551.1416015625,8551.1416015625,3.63656613056488
"14001","Thanh Khe",1003701,"VNM",9.3843973354627,3.66639467073097,14759.978515625,14759.96875,613.805419921875,613.805053710938,4.08868561868863
"14002","Quan 1",1003716,"VNM",7.7321266053706,7.7321266053706,222654.4375,222654.4375,8684.0966796875,8684.0966796875,4.03350192660215
"14003","Quan 10",1003881,"VNM",5.70802040996296,5.70802040996296,237951.703125,237951.703125,9393.9296875,9393.9296875,4.10417590862917
"14005","Quan 12",1000440,"VNM",54.8012709711686,42.3777356562906,360108.15625,328466.125,13846.6181640625,12759.4892578125,3.63656613056488
"14024","Quan 5",1003323,"VNM",4.29642088385616,4.29642088385616,177510.828125,177510.828125,6970.00830078125,6970.00830078125,4.10417590862917
"14036","Moron",4463,"ARG",127.680344699217,15.9673514361214,694918.75,111122.78125,23763.3984375,4350.4677734375,20.3409380157051
"14057","Hai Ba Trung",1002276,"VNM",10.069262945138,10.069262945138,152751.046875,152751.046875,6151.8955078125,6151.8955078125,3.94636979988221
"14059","Ba Dinh",1003287,"VNM",9.36729282492738,9.36729282492738,201408.421875,201408.421875,8577.4580078125,8577.4580078125,4.09158989277692
"14060","Cau Giay",1002761,"VNM",12.9514068432966,12.9514068432966,188778.046875,188778.046875,7766.3505859375,7766.3505859375,3.56879677754172
"14061","Binh Tan",1002096,"VNM",52.1108056775136,36.1109334984117,412519.625,388038.375,15081.4501953125,14112.24609375,3.63656613056488
"14062","Quan 9",1002038,"VNM",112.557941511034,24.0746046267616,211730.3125,128811.1328125,8842.8466796875,5602.88623046875,4.47400360854161
"14063","Binh Thanh",1001675,"VNM",20.7604682381335,20.7604682381335,456665.71875,456665.71875,17863.119140625,17863.119140625,4.03350192660215
"14065","Thu Duc",1001535,"VNM",47.2973213489368,45.6800293729833,330603.375,325747.15625,14092.6103515625,13919.8916015625,4.03350192660215
"14066","Tan Binh",1001319,"VNM",22.810167877005,22.810167877005,583551.75,583551.75,24719.494140625,24719.494140625,3.63656613056488
"14067","Phu Nhuan",1001162,"VNM",4.79567533020587,4.79567533020587,135404.53125,135404.53125,5638.46337890625,5638.46337890625,4.03350192660215
"14068","Tan Phu",1001000,"VNM",15.7989651270249,15.7989651270249,214210.09375,214210.09375,8243.7880859375,8243.7880859375,3.63656613056488
"14069","Go vap",1002522,"VNM",19.6066027273906,19.6066027273906,265008.6875,265008.6875,9869.0205078125,9869.0205078125,3.63656613056488
"14094","Xaythany",18745,"LAO",593.461632938491,1.95586362414429,107184.8203125,1843.65380859375,3421.83276367188,72.1479797363281,4.69079514522084
"14098","Gombak",37454,"MYS",623.124747563016,75.8737533623136,1079142.75,425656.6875,40534.765625,17326.37890625,42.2405345036969
"14136","Vishakhapatnam",17566,"IND",11371.9016049313,310.104410694601,4350744.5,1470035.5,130935.53125,58473.8984375,7.44165684090416
"14172","Vila Velha",7207,"BRA",221.33440443242,12.4616187108141,289372.40625,65692.46875,9238.3671875,2674.89184570312,8.39623883002726
"14188","Dong Son",1003534,"VNM",114.897047609181,16.2841001228345,194006.921875,58601.48046875,7233.34814453125,2213.4638671875,3.96185973490718
"14206","Aurangabad",17786,"IND",10093.0445743583,287.183595071392,3323582.75,659265.375,93339.3359375,26626.365234375,8.13310577697064
"14230","Oshimill",22740,"NGA",714.689848767368,5.33244594394701,275421.46875,19605.240234375,8915.134765625,884.956665039062,3.19672513894415
"14239","Chanthabuly",18737,"LAO",54.0735132517465,48.3618990146372,53137.12109375,50261.234375,1970.51879882812,1860.00329589844,4.16062874155603
"14256","Cho Moi",1000988,"VNM",372.06095242785,2.154631616737,403006.0625,10685.8583984375,11492.3134765625,380.057037353516,3.7517745630776
"14282","Barka",23585,"OMN",445.517480388054,21.6774494419454,84854.7734375,11700.9990234375,2195.87670898438,389.509368896484,23.5957859674184
"14287","Oyo",23035,"NGA",2452.15946694033,25.18108425362,473419.25,167652.125,17377.99609375,7535.24365234375,3.1842877902494
"14339","Mawlamyine",1011803,"MMR",6064.48396399279,47.840276614197,1313067.75,173286.125,40464.9296875,7821.9248046875,4.17700217225256
"14347","Yangon (East)",1011810,"MMR",336.774498155172,127.47057317726,1464016.25,1359614.5,54756.68359375,50855.93359375,2.92438559770264
"14405","Escazu",14537,"CRI",31.1566562442344,4.74867565714816,88508.0703125,34794.34765625,3417.43823242188,1563.85656738281,16.4958607163975
"14439","Betim",7942,"BRA",345.910022316554,6.38494059809257,388263.0625,34695.1796875,13133.556640625,1395.45629882812,8.30378828180619
"14513","Bathinda",17822,"IND",3362.76323293004,44.1164547526396,1517075.75,143485.265625,37733.39453125,5280.37109375,7.84140088083852
"14594","Bahil",32754,"YEM",1686.02276092204,24.5793932651279,222088.734375,14574.744140625,3690.36694335938,557.026123046875,3.10900727509542
"14623","Yamuna Nagar",70138,"IND",1305.19829581377,44.0842816019169,863260.6875,75448.578125,29730.025390625,3267.41870117188,9.4446965467799
