"","A2_NAME","A2_GAUL_CODE","A2COUNTRY","Area_mun","Area_covered","Pop_mun","Pop_covered","Burden_mun","Burden_covered","Cost_target"
"7855","Dhaulpur",17844,"IND",3025.30798188047,114.401169431282,1161883.125,112689.4375,36004.15234375,4655.20068359375,8.35782624551861
"7874","Ban Khai",26939,"THA",682.3535532849,8.56353285444761,105825.9140625,2889.2353515625,3190.2763671875,116.658576965332,26.3918257235212
"7877","Jalandhar",17828,"IND",2602.76434200113,394.603052180625,2244658.25,890060.4375,69688.203125,35110.390625,7.16939962436356
"7881","Kota Kinabalu",37409,"MYS",358.054761546229,25.2971263538359,304006.53125,35910.453125,9780.744140625,1470.60900878906,45.9664244499728
"7886","San Isidro",4491,"ARG",51.9911081355997,41.8549836638144,277588.125,257424.09375,9927.3349609375,9401.5654296875,15.985093082535
"7893","Nashik",17773,"IND",15509.5311898254,692.998159851642,5786468,1641711.5,139870.234375,63240.08203125,6.63784846269759
"7900","Kalutara",25853,"LKA",1645.38277314823,257.950627603884,1073279.5,466135.46875,35367.88671875,17709.369140625,8.63054216228193
"7926","Raigarh",70297,"IND",7084.09918099307,47.2208766976071,1370892.25,42761.90234375,36090.73046875,1687.70581054688,8.46154350671519
"7980","TABANAN",1013632,"IDN",865.043790150995,11.2337929018178,410440.5625,26958.1484375,13196.60546875,1163.1650390625,19.951590528941
"7995","Name Unknown",13320,"CHN",8366.73700328257,22.1627014416089,6140463,76378.9375,100326.7421875,2368.02954101562,16.2998570652007
"7997","Shyorongi",25242,"RWA",123.727305525383,11.4079085720944,80781.75,24574.68359375,1649.46643066406,948.566833496094,1.31797305580754
"8011","Kaithal",70134,"IND",2300.47758757527,112.266899683642,1092397.125,119671.6484375,27391.318359375,4926.55615234375,8.30164573231466
"8012","Muar",37342,"MYS",2341.81105796328,25.4137886744266,374956.1875,38837.30078125,12394.2099609375,1766.88159179688,50.9528727685248
"8024","Actopan",1011068,"MEX",857.568808386825,20.9903881457286,89461.4453125,5777.64892578125,1952.54296875,259.680541992188,51.5496251533099
"8031","Alvarado",1011075,"MEX",725.489938130304,33.7548668144042,75398.1328125,27436.103515625,2389.517578125,1018.92810058594,40.1922156742978
"8037","Amatl",1011078,"MEX",151.02106307891,57.1611201836293,125063.7578125,71147.765625,3573.84741210938,2318.22827148438,29.204153550225
"8040","La Antigua",1011080,"MEX",130.271299386733,39.9328412250586,72646.9375,58780.03125,2490.37255859375,2012.97546386719,36.5102935518117
"8045","Atoyac",1011085,"MEX",122.62658354514,25.2608901156891,73842.6796875,23515.298828125,1857.90258789062,803.841491699219,37.9992217046
"8046","Atzacan",1011086,"MEX",65.1532045486729,20.0947489255395,21002.755859375,12742.765625,696.402893066406,485.690643310547,43.7125532214291
"8050","Banderilla",1011090,"MEX",19.8395135913746,1.16074999714831,6259.65576171875,1788.29821777344,239.326965332031,64.8753128051758,41.7042297557321
"8052","Boca del Reo",1011092,"MEX",37.1880699318351,27.0950276730894,29238.40625,28695.447265625,1167.03076171875,1147.12927246094,44.2550302316921
"8056","Catemaco",1011096,"MEX",658.852265513201,32.4864873805824,50978.546875,13312.287109375,1494.45983886719,579.001159667969,47.8330741378548
"8062","Coatepec",1011102,"MEX",202.40275036996,2.32184276496374,43926.4765625,1010.88751220703,1135.23864746094,39.4051284790039,44.774421313309
"8063","Coatzacoalcos",1011103,"MEX",300.010971747277,114.871749288257,111227.2734375,61977.66796875,4158.68212890625,2412.92333984375,40.838575132176
"8064","Coatzintla",1011104,"MEX",277.282679626722,15.6684643868588,37306.8671875,8451.3974609375,1370.04467773438,379.989990234375,44.5204972546621
"8068","C4rdoba",1011108,"MEX",159.862798451734,97.6253656883711,98931.6796875,71414.0546875,3032.51489257812,2386.90576171875,29.204153550225
"8069","Cosamaloapan de Carpio",1011109,"MEX",518.100266154279,29.98085934373,50594.93359375,13010.0927734375,1792.71020507812,530.495910644531,43.5855890764597
"8072","Cosoleacaque",1011112,"MEX",273.168890289398,176.519919456449,141960.859375,106660.59375,5346.73876953125,4144.087890625,39.5227745190654
"8083","Chinameca",1011123,"MEX",174.035278184806,25.9424723095827,29994.376953125,12692.1142578125,1133.2041015625,496.299072265625,39.6497386640348
"8085","Las Choapas",1011125,"MEX",3508.89593892594,24.2516195257056,98914.421875,9609.8701171875,2377.11669921875,401.356811523438,47.9369523541781
"8090","Administrative unit not available",25422,"SGP",4.3543485264249,2.09592811094227,44843.99609375,25662.693359375,1857.89477539062,1107.27001953125,112.228352601677
"8097","Emiliano Zapata",1011129,"MEX",415.589064965019,49.7271259490837,159212.390625,48964.953125,3612.79370117188,1757.17517089844,29.0771915209015
"8100","Fort8n",1011132,"MEX",61.5899252262219,41.7006616215039,34501.5703125,26547.197265625,1188.91918945312,951.094848632812,38.3454852465392
"8101","Guti9rrez Zamora",1011133,"MEX",179.236395006915,23.8686912776863,38736.65625,8538.7587890625,1341.98950195312,360.352844238281,48.4332617384409
"8106","Huiloapan",1011138,"MEX",18.656677645408,2.57994634555759,12822.1435546875,1999.68212890625,206.330368041992,75.8560562133789,43.5855890764597
"8112","Ixhuatlzn del Cafi",1011144,"MEX",129.466485340721,1.37925477632406,49348.26171875,1976.03540039062,780.704650878906,49.9392280578613,29.204153550225
"8113","Ixhuatlancillo",1011145,"MEX",52.549173148563,8.13343976102606,21333.11328125,4592.3251953125,532.753540039062,174.55973815918,43.5855890764597
"8114","Ixhuatlzn del Sureste",1011146,"MEX",154.572630969176,2.8958503632069,27813.279296875,1137.81652832031,972.583251953125,48.3881492614746,48.8026112090261
"8117","IxtaczoquitlIn",1011149,"MEX",137.322546645214,85.9344315609692,196476.078125,159762.46875,6211.37646484375,5798.99755859375,38.3454852465392
"8119","Xalapa",1011151,"MEX",124.35636192365,77.4732964162632,158500.359375,136481.28125,4891.5947265625,4328.31884765625,29.0771915209015
"8121","J8ltipan",1011153,"MEX",316.072413571152,39.718221876547,45128.59375,13814.8076171875,1678.90625,623.583618164062,51.7689245502797
"8125","Jilotepec",1011157,"MEX",56.1674503055682,23.7348852304582,41606.24609375,32464.462890625,1393.59045410156,1099.751953125,29.0771915209015
"8133","Muecate",21901,"MOZ",4106.40199592659,0.617381762343407,105806.6796875,649.051879882812,1532.08154296875,32.5160369873047,1.46480052133372
"8134","KOTA DENPASAR",1013472,"IDN",123.240079686787,90.4644846386848,556942.6875,486729.34375,21220.509765625,18508.619140625,17.4285147045708
"8136","KLUNGKUNG",1013452,"IDN",309.328245995856,20.007637611416,153012.203125,44439.328125,5769.92822265625,2021.74279785156,21.0112828796957
"8174","Pashchim Champaran",17618,"IND",5235.03187433724,593.28204586978,3524116,794266.375,112226.2265625,29777.62890625,2.05711758714362
"8182","Manlio Fabio Altamirano",1011164,"MEX",246.704408454679,0.202426171777256,14274.166015625,280.477416992188,426.003662109375,10.4743375778198,42.9161479212274
"8183","Mariano Escobedo",1011165,"MEX",69.5333371991775,10.4248779611817,12891.845703125,5251.3173828125,269.197723388672,199.789367675781,43.5855890764597
"8190","Mart2nez de la Torre",1011166,"MEX",402.021621814749,23.3635595459635,92770.1484375,10793.9697265625,2309.15209960938,405.071594238281,43.1239043538741
"8196","Medellun",1011169,"MEX",398.129497959759,18.7566696183016,54920.80859375,16688.16015625,1900.25219726562,636.759033203125,38.8071657378329
"8199","Minatitl n",1011172,"MEX",2114.0072776816,129.504708605666,155630.78125,74917.7890625,5045.81640625,2857.61059570312,39.5227745190654
"8202","Moloacun",1011175,"MEX",249.717779125545,2.77408255522241,16726.650390625,1089.95727539062,586.594299316406,46.3528327941895,48.8026112090261
"8203","Naolinco",1011176,"MEX",108.751769118062,13.6155768227289,115716.453125,15623.2724609375,2361.6318359375,521.476257324219,29.0771915209015
"8209","Orizaba",1011182,"MEX",27.8825014921495,25.2330153053402,24871.787109375,23780.302734375,986.241394042969,951.491821289062,43.5855890764597
"8210","Otatitlzn",1011183,"MEX",50.0745920008019,10.0610004411211,18013.4140625,4375.96142578125,672.146301269531,165.997970581055,43.5855890764597
"8211","Oteapan",1011184,"MEX",22.7444521911948,19.8450383788975,11084.2958984375,10083.203125,457.405364990234,417.581939697266,46.3095213233893
"8213","Pajapan",1011186,"MEX",307.257351340114,23.5855315741002,21449.642578125,10628.25,711.262756347656,443.272918701172,46.3095213233893
"8214","P2nuco",1011187,"MEX",3170.63306247079,50.3320885393339,129948.8046875,41197.25390625,3542.27758789062,1317.44116210938,30.7738782219825
"8215","Papantla",1011188,"MEX",1456.8331393428,73.0290605954682,299218.28125,101420.5703125,9061.5947265625,4080.31640625,44.5204972546621
"8218","La Perla",1011191,"MEX",137.465947874305,0.871924214874461,14383.5615234375,438.993774414062,203.732223510742,16.7018871307373,43.7125532214291
"8222","Poza Rica de Hidalgo",1011195,"MEX",63.9392736986803,61.2713253479899,87747.9765625,86945.140625,3636.88305664062,3605.66943359375,44.5204972546621
"8224","Pueblo Viejo",1011197,"MEX",289.199154132279,58.5846449107846,151554.703125,105019.5,4643.3955078125,3512.59594726562,34.2480439118218
"8237","Ado-ekiti",22967,"NGA",326.449947526206,25.2143024744192,261905.5625,61801.9609375,8377.1220703125,2492.61206054688,2.88710047724283
"8238","Burahya",28423,"UGA",1089.73623628888,132.444578497285,281259.40625,80335.65625,5136.8310546875,1928.2099609375,0.999750961118302
"8239","Rafael Delgado",1011199,"MEX",26.6602368783813,1.70712318842046,24507.11328125,2085.40600585938,322.055389404297,87.2108001708984,43.5855890764597
"8253","R3o Blanco",1011202,"MEX",15.2194654295137,3.31551068788509,7470.09521484375,2570.21142578125,252.934921264648,97.4985504150391,43.5855890764597
"8256","San Andr s Tuxtla",1011205,"MEX",956.184591244524,80.0565228109618,124243.265625,28628.30859375,3921.72924804688,1322.57922363281,47.8330741378548
"8258","Santiago Tuxtla",1011207,"MEX",619.296529676566,8.23954878406048,60623.46875,3133.71362304688,1974.25842285156,142.56657409668,52.1728986825421
"8267","Tampico Alto",1011216,"MEX",836.904280179959,1.98622014713408,17454.76953125,596.505126953125,383.482879638672,26.3436050415039,50.6608846011077
"8309","Texistepec",1011236,"MEX",450.30233485521,1.98349984424936,28255.125,647.798950195312,873.160400390625,29.2408580780029,51.7689245502797
"8311","Tierra Blanca",1011238,"MEX",1516.46048438957,39.9411561627704,105544.5546875,17242.263671875,3245.06567382812,754.462829589844,49.7144334585824
"8312","Tihuatlzn",1011239,"MEX",718.664239339052,40.9100690003504,121901.328125,24461.6875,3850.875,1018.98266601562,47.0135871402988
"8313","Tlacojalpan",1011240,"MEX",102.98943397317,0.952452928169441,10023.9990234375,372.002593994141,343.036224365234,16.1188640594482,49.7144334585824
"8320","Tlapacoyan",1011247,"MEX",167.931363723377,0.552641675627665,53826.6484375,255.146377563477,1408.21667480469,9.575026512146,43.1239043538741
"8326","T8xpam",1011253,"MEX",944.283733207423,23.4062095270102,123996.0234375,8708.818359375,3402.70581054688,363.724334716797,47.9369523541781
"8327","Tuxtilla",1011254,"MEX",45.6218046224325,0.0551461922224208,4165.17138671875,21.5388336181641,138.002822875977,0.933277249336243,49.7144334585824
"8328","Ursulo Galv n",1011255,"MEX",123.569899264917,3.01387499917977,27719.544921875,829.032958984375,1059.06518554688,37.261474609375,51.5496251533099
"8330","Veracruz",1011257,"MEX",244.527928270287,198.113688095734,387277.65625,380509.5,15194.8349609375,14966.5341796875,36.5102935518117
"8339","GIANYAR",1013413,"IDN",364.800738143527,27.6900055428477,473544.0625,62005.4609375,18284.546875,2788.60180664062,18.1991998976896
"8343","Yanga",1011260,"MEX",89.0609561727941,4.1094094174283,31799.46484375,5399.52001953125,1066.86572265625,181.087554931641,37.9992217046
"8351","Zaragoza",1011263,"MEX",21.6940176242723,12.6237024600129,12541.4033203125,8082.61767578125,461.961303710938,308.27197265625,43.2162438371664
"8356","Agua Dulce",1011268,"MEX",369.561178697059,110.882161012139,116544.7734375,61225.25390625,4239.5078125,2393.2470703125,40.838575132176
"8358","Nanchital de Ltzaro Crrdenas del R�?�o",1011270,"MEX",28.5775542200327,2.58403685191577,8851.326171875,1015.74060058594,314.173858642578,43.1966018676758,48.8026112090261
"8359","Tres Valles",1011271,"MEX",548.006893200468,0.902498270045503,67067.3125,389.295684814453,2252.43481445312,16.5556545257568,48.8026112090261
"8378","Banas Kantha",17637,"IND",10615.1915380249,92.9385671742965,2765253.25,133774.9375,50186.97265625,5534.64453125,7.8219539933809
"8381","TASIKMALAYA",1013645,"IDN",2934.53068842353,73.0934984350958,2162169.5,311438.375,51983.24609375,11710.9990234375,17.3230029003329
"8382","SUMEDANG",1013629,"IDN",1573.73300547461,16.0671440461469,1023862.875,73321.875,25490.955078125,2872.87573242188,15.7862202763197
"8383","SUKABUMI",1013624,"IDN",4151.78140423079,26.902880706664,2127716.5,149427.53125,52081.27734375,5660.73486328125,16.2587244690847
"8399","KUNINGAN",1013512,"IDN",1215.00133773501,2.42807581444264,957641.1875,9509.8095703125,25675.046875,397.177764892578,19.3277019548868
"8406","Kananga (city)",14974,"COD",752.683359128527,50.4920470423675,573217.375,270557,18184.0703125,10036.85546875,1.0092929738725
"8437","Kanas",1011316,"MEX",102.126546080634,39.015194450289,46410.85546875,32933.55859375,1691.91198730469,1246.23461914062,39.5227745190654
"8448","Chittoor",17549,"IND",15168.7856153824,491.502392316501,4494395,539358.3125,100283.109375,20775.79296875,7.36170834977084
"8455","District #3",39189,"LBR",2498.01030627193,22.8104835127324,192943.53125,32193.345703125,4435.080078125,945.442810058594,0.739462772361161
"8465","KOTA SUKABUMI",1013497,"IDN",61.5123071663588,23.5900184013976,223326.390625,129585.859375,8368.4677734375,5153.10595703125,16.2587244690847
"8473","KOTA CIREBON",1013471,"IDN",22.8295574610264,20.3523844019635,165502,165502,5753.19775390625,5753.19775390625,15.4926270381903
"8504","Muang Yala",27183,"THA",465.751959225689,209.4402049522,158613.328125,89043.40625,5604.1875,3536.40844726562,24.8925432191202
"8542","M5rida",1011325,"MEX",883.237636234677,523.901845132677,615739.125,521034.09375,21629.125,19576.34375,35.1137006510238
"8552","Progreso",1011334,"MEX",400.569033111108,0.162173885304326,43313.30078125,138.624908447266,720.079467773438,4.31901502609253,35.8870200225795
"8575","Santo Domingo Este",37015,"DOM",442.625610126908,226.708170388096,1004177.1875,753683.25,36402.75,29654.65234375,7.97453471503067
"8582","Namentenga",12136,"BFA",6402.5599168347,74.3356034567409,401217.625,29559.783203125,6384.0390625,1182.24682617188,1.15202558197025
"8598","Tizim",1011371,"MEX",3746.13608790354,47.4864362087811,68372.7265625,17148.794921875,1981.01708984375,714.652099609375,47.8330741378548
"8619","Uc0",1011375,"MEX",129.99829211447,50.455161427134,73072.484375,47912.9375,2037.1552734375,1627.63305664062,35.1137006510238
"8620","Um1n",1011376,"MEX",349.4938777884,100.123349854302,141052.28125,75283.1171875,4816.00927734375,3093.9912109375,40.838575132176
"8666","Mandiana",40724,"GIN",11630.7617519786,24.9959025899844,252286.8125,7546.95458984375,4483.94287109375,304.385620117188,0.890310265464144
"8667","Ifedore",22978,"NGA",304.031144979002,2.30237966390926,154520.015625,6148.74072265625,4554.73388671875,256.802520751953,2.97939862072274
"8693","Anzoategui",14321,"COL",539.711742132845,5.24299126899423,23239.0703125,7381.48291015625,302.04150390625,241.87239074707,10.1569895697407
"8703","Gnagna",12119,"BFA",8552.41870810996,24.8018898958984,428282.40625,6891.52734375,5328.39697265625,264.224822998047,1.1493520998319
"8711","Kathu",26914,"THA",82.204608125582,73.9543101386871,37244.66796875,36086.45703125,1373.39990234375,1345.19946289062,24.8370150856738
"8728","Sikhiu",26721,"THA",1150.93231809728,65.1375200420139,125736.609375,17954.96875,3068.56884765625,723.554260253906,27.7245212829887
"8734","KOTA BOGOR",1013468,"IDN",108.487876362116,93.0299838209543,870550.9375,818405.1875,34688.04296875,33047.828125,16.5569054694385
"8742","KOTA BEKASI",1013463,"IDN",231.986110498302,206.000881870293,2297963,2227863.25,90221.3828125,87833.6328125,15.4926270381903
"8746","KOTA BANDUNG",1013460,"IDN",150.329843553557,150.329843553557,2431140,2431140,89931.6015625,89931.6015625,14.40540979582
"8755","KARAWANG",1013439,"IDN",1930.89681964226,68.0955641849009,1782422.5,171738.828125,56818.4765625,7502.45458984375,19.6717588957539
"8757","GARUT",1013412,"IDN",3079.35574358754,50.455885624503,2046160.625,263195.71875,40986.16015625,10019.88671875,16.0522903045645
"8758","CIREBON",1013402,"IDN",1048.55422154505,149.065825157451,2121476,729316.5625,76480.1640625,27396.572265625,15.4926270381903
"8759","CIANJUR",1013400,"IDN",3635.89374807,25.2404948691617,1899688.875,113308.375,40616.69140625,3757.07958984375,15.4421650171836
"8766","CIAMIS",1013399,"IDN",2845.36337452286,2.56896875495228,1524663.375,10205.376953125,41203.59375,388.168426513672,17.6441227118089
"8767","BOGOR",1013385,"IDN",2971.07488097671,388.38242949768,4452374.5,1973681.75,149568.515625,79440.4453125,15.4926270381903
"8772","SIMALUNGUN",1013613,"IDN",4450.792912384,13.9210397780863,893997.625,70317.59375,22641.48046875,2432.21728515625,15.8596194267175
"8774","LANGKAT",1013526,"IDN",6190.34235839565,11.8945440459981,976600.75,48599.3046875,30205.578125,1833.33227539062,15.4926270381903
"8808","KOTA PEMATANG SIANTAR",1013490,"IDN",54.1921561414145,36.8761708179921,230357.1875,217113.234375,7972.1533203125,7580.875,15.8596194267175
"8811","Seme-kpodji",5923,"BEN",224.221871181805,40.2014119233542,189226.40625,109365.3203125,6118.982421875,3818.03979492188,0.848351098497846
"8847","Margilan city",39741,"UZB",16.8256096207938,16.2668712667864,76630.109375,75659.4921875,806.818359375,798.853881835938,1.13459098932174
"8857","Lindi Urban",48421,"TZA",240.12061231847,36.7727484089304,73335.7265625,45198.99609375,2201.64184570312,1635.28198242188,0.75066302926603
"8858","Jagatsinghpur",70214,"IND",1671.03940903256,53.7069430843219,1179246,51929.3125,32492.724609375,2077.16015625,7.50431938588267
"8864","Tan Sum",27143,"THA",231.295730831922,23.8635911138097,42543.75,10366.6318359375,1307.61901855469,368.794189453125,24.149842347452
"8870","Seberang Perai Utara",37403,"MYS",250.981912644762,34.2590988270228,273406.25,97866.3828125,10743.623046875,4167.89599609375,45.9664244499728
"8879","KOTA BINJAI",1013465,"IDN",59.0257179163492,34.4083249964978,208081.046875,168263.3125,7293.3447265625,5850.74072265625,15.4926270381903
"8881","Distrito Municipal 2",65255,"MOZ",9.31332062666221,4.84957326438505,45792.7421875,31721.154296875,1634.54284667969,1316.09777832031,1.08372666639334
"8885","Sungai Padi",26778,"THA",378.268133579412,9.51027867771949,67269.5625,6297.88134765625,1850.97937011719,259.363525390625,22.7269129349855
"8897","DELI SERDANG",1013404,"IDN",4567.4770053643,254.69607590969,3115579.25,1219201.125,113892.1640625,47826.6171875,15.4926270381903
"8937","KOTA KUPANG",1013474,"IDN",164.442265518404,25.0396622515215,264782.125,130946.8515625,10905.34765625,5689.892578125,20.0892133052878
"8948","Varzob",37630,"TJK",1637.77615255541,9.48072157863272,285741,23844.865234375,1043.48742675781,211.595092773438,0.560850135353964
"8949","Maidugur",22708,"NGA",705.841069925332,240.42020251345,1310130.625,971793.625,49810.53515625,39911.015625,2.58271251815818
"8950","Pallisa",28523,"UGA",767.418715024387,153.082615866828,217029.4375,75329.296875,5059.56884765625,1881.36987304688,1.06295037962568
"8960","Asari-to",23058,"NGA",103.053979611537,32.278892318222,170579.5625,84753.734375,5803.89697265625,3639.43823242188,3.04093095634956
"8966","Akure",22971,"NGA",1024.09342096983,123.86827743357,619753.125,344296.90625,21679.58984375,13760.265625,2.58271251815818
"8973","Satara",17781,"IND",10468.5668409192,72.7861307523614,3133697.25,58111.75,40950.19140625,2249.33642578125,8.23898318733614
"8989","Bang Khun Thian",26398,"THA",140.422072209764,127.539992143529,256400.90625,256170.609375,8862.5830078125,8856.1728515625,16.9657813014202
"9000","Laulara",27320,"TLS",60.033092863289,18.9651107566619,22717.267578125,10814.56640625,352.382995605469,245.050888061523,2.65710671846412
"9021","KOTA BANJARMASIN",1013461,"IDN",114.482222499369,100.93694225868,511440,501488.0625,19650.6953125,19268.591796875,16.529382259554
"9035","TEGAL",1013647,"IDN",984.691727921352,202.057236975214,1754251.75,907157.6875,62275.3515625,36367.95703125,16.529382259554
"9036","SUKOHARJO",1013625,"IDN",510.17259374249,126.850775135815,1021909.75,582377.0625,38737.67578125,23756.359375,16.529382259554
"9037","SEMARANG",1013606,"IDN",1016.24730088489,0.118073263572656,962795.8125,561.964111328125,24452.50390625,22.6652755737305,18.6808779331725
"9047","PURBALINGGA",1013594,"IDN",812.726553041836,0.176191778032907,787870.25,562.810180664062,19788.94140625,23.048267364502,18.9607095663596
"9048","PEMALANG",1013584,"IDN",1118.50860556648,99.3629818860803,1430906.125,352728.21875,46926.21875,14208.9140625,16.529382259554
"9049","PEKALONGAN",1013582,"IDN",969.636222128891,117.433328888669,1039046.6875,448150,36091.15625,19303.046875,16.529382259554
"9050","PATI",1013581,"IDN",1582.42671216673,25.2604296107099,1254919,50431.2265625,42281.97265625,2266.66723632812,20.7635622186176
"9051","MAGELANG",1013538,"IDN",1130.4011385225,22.4526157022186,1303590.5,83348.265625,29757.208984375,2988.9560546875,16.6624155919453
"9052","KUDUS",1013510,"IDN",422.533831182057,75.773563229668,839985.375,342311.5625,30928.021484375,13819.5849609375,17.8643184812714
"9053","KOTA TEGAL",1013503,"IDN",40.2876811335641,29.5615560024121,190123.25,163019.390625,7234.70703125,6269.4375,16.529382259554
"9092","KOTA SURAKARTA",1013498,"IDN",84.1900719196361,75.6812367331319,559683.75,535159.375,21492.818359375,20651.197265625,15.9834789163911
"9097","Almirante Brown",4384,"ARG",127.837723783257,48.5270867713373,537704.8125,260182.390625,16244.58984375,9354.5224609375,17.2793221708012
"9099","Ambedkar Nagar",70257,"IND",2324.74485849081,480.963464761607,2036258.25,540853.125,65446.7734375,20953.05078125,7.55617801648096
"9103","Jacobabad",23684,"PAK",5422.01991970799,22.47154152534,1708615.875,32221.904296875,19622.513671875,1234.42260742188,4.68261979350414
"9104","Sabir al Mawadim",32989,"YEM",157.597568705519,24.2817737689652,136853.5625,43283.2734375,1608.31945800781,886.584167480469,1.68225697509354
"9124","At_Tall",26328,"SYR",452.677265431076,6.19823007330529,157730.875,6707.9521484375,1700.55517578125,193.065292358398,3.24915396982958
"9127","Bougouni",19409,"MLI",19475.6846577429,24.9484491999473,439862.625,35467.85546875,7794.86767578125,1373.91271972656,0.830933758191547
"9129","KOTA MAGELANG",1013476,"IDN",9.43833960072336,2.76734876794555,32378.96484375,10272.7138671875,1090.04248046875,368.390258789062,16.6624155919453
"9130","KLATEN",1013451,"IDN",663.708615793289,112.508855057647,1310996.375,393532.28125,44693.265625,15710.552734375,16.529382259554
"9131","KENDAL",1013444,"IDN",1011.57943257765,50.4279615433639,963444.0625,125641.9140625,30233.8125,5505.66259765625,19.6717588957539
"9132","KARANGANYAR",1013437,"IDN",811.196702063321,39.9111984247441,928197.3125,194126.296875,25165.990234375,7196.6875,15.9834789163911
"9141","Commune 2",19367,"MLI",18.4744096443928,18.4744096443928,51502.56640625,51502.56640625,1858.44909667969,1858.44909667969,0.752954976310173
"9147","DEMAK",1013405,"IDN",978.164936001637,34.4395476695724,1075152.875,133877.6875,36036.28125,5312.44384765625,15.9467801820576
"9148","CILACAP",1013401,"IDN",2264.68051251324,22.806554470561,1530382.625,134590.15625,49502.7265625,4786.88134765625,16.529382259554
"9149","BREBES",1013391,"IDN",1726.43267023249,13.7026800780143,1674060.625,45430.5703125,53736.25390625,1847.16882324219,17.8643184812714
"9150","BOYOLALI",1013390,"IDN",1092.55976831388,23.2334069836446,913067.625,77233.9140625,24274.052734375,3049.76440429688,15.9834789163911
"9161","Damoh",17720,"IND",7353.39760665188,93.2671800681435,1226162.375,95352.9765625,37082.1171875,3771.98974609375,8.58470765536939
"9173","Hidalgo",31307,"USA",4146.06397559565,24.7156356838775,690042.9375,31311.87109375,19992.42578125,1221.16467285156,45.2361060358946
"9179","KOTA BALIKPAPAN",1013457,"IDN",446.445649375159,50.1645351517308,344583.1875,213836.859375,12717.015625,7856.234375,16.529382259554
"9191","Name Unknown",13034,"CHN",9037.37974828192,95.8548278727113,3751805.25,424800.90625,84507.3046875,15223.1142578125,16.6446755523207
"9194","TANGERANG",1013637,"IDN",1153.71626270065,451.840516189464,3722666.75,2561920.75,143687.78125,102142.578125,15.4926270381903
"9195","SERANG",1013607,"IDN",1765.23090567534,93.9609582037379,1816731.875,330489.84375,62707.83984375,12845.2431640625,16.9284856201901
"9214","KOTA TANGERANG",1013499,"IDN",188.234486701055,188.234486701055,1874924.75,1874924.75,75531.125,75531.125,15.6623607866461
"9221","Amboasary",19275,"MDG",10477.6466826514,46.4136420186337,194854.53125,22941.7265625,2155.0458984375,675.609558105469,0.735866139220303
"9222","TAKALAR",1013633,"IDN",637.237451198612,0.20337296775422,159368.625,694.222778320312,5127.73486328125,30.1653156280518,20.0892133052878
"9227","SIDENRENG RAPPANG",1013609,"IDN",1928.04546745118,0.000613764767917967,228473.640625,1.3117573261261,7025.40380859375,0.058957863599062,20.7635622186176
"9230","MAROS",1013551,"IDN",1603.86425748322,3.13153855301304,400498.03125,20399.078125,14204.6552734375,918.430847167969,17.5248493026287
"9234","KOTA PAREPARE",1013486,"IDN",90.2895569498191,25.3701970119148,84662,54235.50390625,3644.49658203125,2437.65307617188,20.7635622186176
"9235","Mahaicony/berbice",17157,"GUY",1123.94474499015,55.9578235839019,17849.828125,5780.88818359375,404.439270019531,236.65217590332,5.92538506678879
"9237","Ntenjeru",28513,"UGA",523.31483409562,121.149736439857,256500.203125,70196.171875,4920.4462890625,1764.38989257812,0.994826326220118
"9264","Erute",28460,"UGA",1290.97455278522,47.9778012986823,323649.5,53635.7578125,5705.365234375,1075.42541503906,0.898385565732628
"9266","Nyamagana",48459,"TZA",36.8172504490814,24.1460914877433,93404.140625,68333.5,3350.68481445312,2880.45776367188,0.717606434731878
"9287","Antananarivo-Avaradrano",19191,"MDG",472.639969835957,441.362289988224,494783.5625,489121.40625,18812.28125,18705.728515625,0.602609731156961
"9296","Villa Del Rosario",14164,"COL",213.200683541097,15.0840358113951,96354.7265625,20671.46484375,2701.57690429688,774.909912109375,12.0877053301695
"9299","Theni",70250,"IND",2845.20280482926,150.386726217187,1280699.25,207131.75,28449.775390625,7176.4658203125,7.19100666099009
"9308","KOTA MAKASSAR",1013477,"IDN",170.774356700623,114.741940144045,1125761.25,1060976.5,44827.6875,42431.49609375,17.5248493026287
"9312","GOWA",1013415,"IDN",1755.77744548502,49.4538916332385,649966.5625,230237.171875,21760.01171875,8802.951171875,17.5248493026287
"9325","LOMBOK BARAT",1013531,"IDN",1712.43685909231,34.7996625922671,822801.0625,186963.828125,24508.59765625,6819.46142578125,15.4926270381903
"9332","KOTA MATARAM",1013480,"IDN",60.7575418919688,40.6692536176917,267502.375,254344.53125,9525.4697265625,9073.4033203125,15.4926270381903
"9341","KOTA PALEMBANG",1013484,"IDN",253.017923610753,147.565578984104,1758527.75,1606313.375,69033.40625,64026.0078125,15.9146675282176
"9352","Aserri",14533,"CRI",173.538101193335,2.91917019289686,76665.1796875,7955.49365234375,1631.39196777344,289.158508300781,13.2844088573795
"9355","Shahdol",17748,"IND",8318.27078526178,46.7563479536174,1236475.5,38424.4921875,35193.71875,1695.14929199219,9.4446965467799
"9357","Cuddapah",17550,"IND",15149.6970725573,274.738810063609,2974806.75,446210.15625,68857.9921875,17064.779296875,7.0159838817376
"9360","PASURUAN",1013580,"IDN",1487.63940030376,74.6846389816448,1616192.75,240863.9375,52896.76171875,10015.478515625,17.4514518339619
"9361","NGANJUK",1013566,"IDN",1280.39491911791,59.3677941776504,1115253,135248.140625,38058.38671875,5959.7919921875,20.0341635220567
